Created as New Dataset, Dark, 
s, A, 
0.00, 0.0816, 
1.00, 0.0783, 
2.00, 0.0761, 
3.00, 0.0738, 
4.00, 0.0730, 
5.00, 0.0721, 
6.00, 0.0725, 
7.00, 0.0713, 
8.00, 0.0703, 
9.00, 0.0696, 
10.00, 0.0692, 
11.00, 0.0692, 
12.00, 0.0692, 
13.00, 0.0681, 
14.00, 0.0684, 
15.00, 0.0685, 
16.00, 0.0678, 
17.00, 0.0683, 
18.00, 0.0683, 
19.00, 0.0680, 
20.00, 0.0679, 
21.00, 0.0677, 
22.00, 0.0677, 
23.00, 0.0670, 
24.00, 0.0676, 
25.00, 0.0676 
